PONOT2026022188340MANAMANSALO                   MANAMANSALO                                           200003011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             785Vaala               Vaala               1
PONOT2026022191560KYLMÄLÄNKYLÄ                  KYLMÄLÄNKYLÄ                                          198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             494Muhos               Muhos               1
PONOT2026022195500TORNIO                        TORNIO                                                201001291FI1D7Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2026022101621VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022121530PAIMIO                        PAIMIO                                                200512161FI1C1Varsinais-Suomi               Egentliga Finland             577Paimio              Pemar               1
PONOT2026022121750NORRSKATA                     NORRSKATA                                             199607011FI1C1Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2026022142830YLÄ-KOLKKI                    YLÄ-KOLKKI                                            199005011FI197Pirkanmaa                     Birkaland                     508Mänttä-Vilppula     Mänttä-Vilppula     1
PONOT2026022147201ELIMÄKI                       ELIMÄKI                                               199701222FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022147910HILLOSENSALMI                 HILLOSENSALMI                 HILLOSENSLM             199301011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022152701MÄNTYHARJU                    MÄNTYHARJU                                            199511152FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2026022158501PUNKAHARJU                    PUNKAHARJU                                            199602292FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2026022162520KAUTIAINEN                    KAUTIAINEN                                            198807011FI194Etelä-Pohjanmaa               Södra Österbotten             052Evijärvi            Evijärvi            1
PONOT2026022171660LEINOLANLAHTI                 LEINOLANLAHTI                 LEINOLANLH              198705011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022175740PAJUKOSKI                     PAJUKOSKI                                             198809011FI1D3Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2026022188760IIVANTIIRA                    IIVANTIIRA                                            200002141FI1D8Kainuu                        Kajanaland                    290Kuhmo               Kuhmo               1
PONOT2026022191910TUPOS                         TUPOS                                                 198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             425Liminka             Limingo             1
PONOT2026022101760VANTAA                        VANDA                                                 199611151FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022104430JÄRVENPÄÄ                     JÄRVENPÄÄ                     JPÄÄ                    200006121FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            186Järvenpää           Träskända           1
PONOT2026022105200RAJAMÄKI                      RAJAMÄKI                                              198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2026022110660TAMMISAARI                    EKENÄS                        TMS                     198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2026022140951MUURAME                       MUURAME                                               199508282FI193Keski-Suomi                   Mellersta Finland             500Muurame             Muurame             1
PONOT2026022153300LAPPEENRANTA                  LAPPEENRANTA                  LPR                     198811011FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2026022158920KOLKONTAIPALE                 KOLKONTAIPALE                 KOLKONTAIPL             198601011FI1D1Etelä-Savo                    Södra Savolax                 681Rantasalmi          Rantasalmi          1
PONOT2026022167800KOKKOLA                       KARLEBY                       KLA         KABY        199706021FI1D5Keski-Pohjanmaa               Mellersta Österbotten         272Kokkola             Karleby             2
PONOT2026022171910ALAPITKÄ                      ALAPITKÄ                                              199609021FI1D2Pohjois-Savo                  Norra Savolax                 402Lapinlahti          Lapinlahti          1
PONOT2026022176850NAARAJÄRVI                    NAARAJÄRVI                                            198811011FI1D1Etelä-Savo                    Södra Savolax                 593Pieksämäki          Pieksämäki          1
PONOT2026022182335RASIVAARA                     RASIVAARA                                             198801011FI1D3Pohjois-Karjala               Norra Karelen                 707Rääkkylä            Rääkkylä            1
PONOT2026022197960KULOHARJU                     KULOHARJU                                             198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2026022102110ESPOO                         ESBO                                                  198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022105840HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    199601201FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2026022112100OITTI                         OITTI                                                 198810011FI1C2Kanta-Häme                    Egentliga Tavastland          086Hausjärvi           Hausjärvi           1
PONOT2026022133581TAMPERE                       TAMPERE                                               199508032FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022133900TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022138100SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2026022141360VALKOLA                       VALKOLA                                               199607011FI193Keski-Suomi                   Mellersta Finland             410Laukaa              Laukaa              1
PONOT2026022141660TOIVAKKA                      TOIVAKKA                                              198601011FI193Keski-Suomi                   Mellersta Finland             850Toivakka            Toivakka            1
PONOT2026022145411UTTI                          UTTI                                                  201210012FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022162380KOSOLANKYLÄ                   KOSOLANKYLÄ                                           199005011FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2026022166330HAKKO                         HAKKO                                                 198909011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2026022172430PIELAVESI                     PIELAVESI                                             200506011FI1D2Pohjois-Savo                  Norra Savolax                 595Pielavesi           Pielavesi           1
PONOT2026022177690SUONTEE                       SUONTEE                                               198805011FI1D2Pohjois-Savo                  Norra Savolax                 778Suonenjoki          Suonenjoki          1
PONOT2026022193270SOTKAJÄRVI                    SOTKAJÄRVI                                            198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2026022198450KOSTAMO                       KOSTAMO                                               198601011FI1D7Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2026022101380VANTAA                        VANDA                                                 198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022120610TURKU                         ÅBO                           TKU                     198811011FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022123311TAIVASSALO                    TAIVASSALO                                            199511012FI1C1Varsinais-Suomi               Egentliga Finland             833Taivassalo          Tövsala             1
PONOT2026022128430PORI                          PORI                          PR                      198811011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2026022138510SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2026022151520HIIROLA                       HIIROLA                                               198601011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2026022165760ISKMO                         ISKMO                                                 199805301FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2026022166540PETSMO                        PETSMO                                                198610011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2026022190441KEMPELE                       KEMPELE                                               199610012FI1D9Pohjois-Pohjanmaa             Norra Österbotten             244Kempele             Kempele             1
PONOT2026022197250RAANUJÄRVI                    RAANUJÄRVI                                            199805011FI1D7Lappi                         Lappland                      976Ylitornio           Övertorneå          1
PONOT2026022119370NUORAMOINEN                   NUORAMOINEN                                           198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           781Sysmä               Sysmä               1
PONOT2026022129101LUVIA                         LUVIA                                                 199702102FI196Satakunta                     Satakunda                     051Eurajoki            Euraåminne          1
PONOT2026022137130NOKIA                         NOKIA                                                 198811011FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2026022156210VIRMUTJOKI                    VIRMUTJOKI                                            198601011FI1C5Etelä-Karjala                 Södra Karelen                 700Ruokolahti          Ruokolahti          1
PONOT2026022174100IISALMI                       IISALMI                                               199705191FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2026022179885ETELÄ-PETRUMA                 ETELÄ-PETRUMA                 ETELÄPETRUMA            198601011FI1D3Pohjois-Karjala               Norra Karelen                 090Heinävesi           Heinävesi           1
PONOT2026022190630OULU                          OULU                          OU                      199712011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2026022194401KEMINMAA                      KEMINMAA                                              199511022FI1D7Lappi                         Lappland                      241Keminmaa            Keminmaa            1
PONOT2026022197540TIAINEN                       TIAINEN                                               198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022197715RAISKIO                       RAISKIO                                               200004171FI1D7Lappi                         Lappland                      683Ranua               Ranua               1
PONOT2026022102860ESPOO                         ESBO                                                  199608111FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022107780HÄRKÄPÄÄ                      HÄRPE                                                 198705011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            434Loviisa             Lovisa              2
PONOT2026022114201TURENKI                       TURENKI                                               199612182FI1C2Kanta-Häme                    Egentliga Tavastland          165Janakkala           Janakkala           1
PONOT2026022114820TUULOS                        TUULOS                                                198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2026022119460RUORASMÄKI                    RUORASMÄKI                                            198601011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2026022133340TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022151260TAHKOMÄKI                     TAHKOMÄKI                                             198601011FI1D1Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2026022161810LUOMANKYLÄ                    LUOMANKYLÄ                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2026022138250SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2026022141820SAAKOSKI                      SAAKOSKI                                              198601011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2026022145740KUUSANKOSKI                   KUUSANKOSKI                   KSNK                    199601011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022151780KUOSMALA                      KUOSMALA                                              198601011FI1D1Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2026022166430VEDENOJA                      VEDENOJA                                              199005011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2026022179130SORSAKOSKI                    SORSAKOSKI                                            199703101FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2026022182750ÖLLÖLÄ                        ÖLLÖLÄ                                                198601011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022100075DANSKE BANK                   DANSKE BANK                                           201211013FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022101480VANTAA                        VANDA                                                 199705041FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022103601KARKKILA                      KARKKILA                                              199701302FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            224Karkkila            Högfors             1
PONOT2026022113111HÄMEENLINNA                   HÄMEENLINNA                                           199612182FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2026022128601PORI                          PORI                          PR                      198911012FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2026022132741SASTAMALA                     SASTAMALA                                             200901012FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2026022138700KANKAANPÄÄ                    KANKAANPÄÄ                                            199611011FI196Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2026022142301JÄMSÄNKOSKI                   JÄMSÄNKOSKI                                           199512202FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2026022146800MYLLYKOSKI                    MYLLYKOSKI                                            200907011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022166140ÖVERMALAX                     ÖVERMALAX                                             199810211FI195Pohjanmaa                     Österbotten                   475Maalahti            Malax               2
PONOT2026022170780KUOPIO                        KUOPIO                        KUO                     199611181FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022171280KOSULA                        KOSULA                                                198901011FI1D2Pohjois-Savo                  Norra Savolax                 857Tuusniemi           Tuusniemi           1
PONOT2026022197635JUUNIEMI                      JUUNIEMI                                              198811011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022101651VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022104250KERAVA                        KERAVA                                                199607011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            245Kerava              Kervo               1
PONOT2026022124260SALO                          SALO                                                  199607161FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022125340KANUNKI                       KANUNKI                                               198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2026022129250NAKKILA                       NAKKILA                                               200106041FI196Satakunta                     Satakunda                     531Nakkila             Nakkila             1
PONOT2026022133211TAMPERE                       TAMPERE                                               199611212FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022137310TOTTIJÄRVI                    TOTTIJÄRVI                                            199610231FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2026022138841NIINISALO                     NIINISALO                                             199702242FI196Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2026022164530NORRNÄS                       NORRNÄS                                               198610011FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2026022166910SOKALUOTO                     SOCKLOT                                               200310221FI195Pohjanmaa                     Österbotten                   893Uusikaarlepyy       Nykarleby           2
PONOT2026022183901JUUKA                         JUUKA                                                 199601122FI1D3Pohjois-Karjala               Norra Karelen                 176Juuka               Juuka               1
PONOT2026022151890RISULAHTI                     RISULAHTI                                             198601011FI1D1Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2026022161220MYLLYSALO                     MYLLYSALO                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2026022163500LEHTIMÄKI                     LEHTIMÄKI                                             199701271FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2026022170871HILTULANLAHTI                 HILTULANLAHTI                 HILTULANLH              199511272FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022179230MONINMÄKI                     MONINMÄKI                                             198601011FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2026022182850KINNASNIEMI                   KINNASNIEMI                                           198601011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022187970JORMUA                        JORMUA                                                198601011FI1D8Kainuu                        Kajanaland                    205Kajaani             Kajana              1
PONOT2026022191240TANNILA                       TANNILA                                               198705011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2026022101531VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022103810IKKALA                        IKKALA                                                198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2026022121421LIETO                         LIETO                                                 199511012FI1C1Varsinais-Suomi               Egentliga Finland             423Lieto               Lundo               1
PONOT2026022136930KYYNÄRÖ                       KYYNÄRÖ                                               198601011FI197Pirkanmaa                     Birkaland                     635Pälkäne             Pälkäne             1
PONOT2026022142601MULTIA                        MULTIA                                                199508282FI193Keski-Suomi                   Mellersta Finland             495Multia              Multia              1
PONOT2026022146901INKEROINEN                    INKEROINEN                                            200907012FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2026022147520IITTI                         IITTI                                                 198801011FI1C3Päijät-Häme                   Päijänne-Tavastland           142Iitti               Iitti               1
PONOT2026022158320RAIKUU                        RAIKUU                                                198601011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2026022166730OXKANGAR                      OXKANGAR                                              200002011FI195Pohjanmaa                     Österbotten                   946Vöyri               Vörå                2
PONOT2026022171470ORAVIKOSKI                    ORAVIKOSKI                                            199704291FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2026022197670KIVITAIPALE                   KIVITAIPALE                                           199706261FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022199830SAARISELKÄ                    SAARISELKÄ                                            199611111FI1D7Lappi                         Lappland                      148Inari               Enare               1
PONOT2026022133014TAMPEREEN YLIOPISTO           TAMPEREEN YLIOPISTO                                   200001013FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022101690VANTAA                        VANDA                                                 198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2026022104310TUUSULA                       TUUSULA                                               198803211FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            858Tuusula             Tusby               1
PONOT2026022104630SÄÄKSJÄRVI                    SÄÄKSJÄRVI                                            200705311FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            505Mäntsälä            Mäntsälä            1
PONOT2026022110480ANTSKOG                       ANTSKOG                                               199005011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2026022133270TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022133500TAMPERE                       TAMPERE                       TRE                     198811011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022137500LEMPÄÄLÄ                      LEMPÄÄLÄ                                              198811011FI197Pirkanmaa                     Birkaland                     418Lempäälä            Lempäälä            1
PONOT2026022154410YLÄMAA                        YLÄMAA                                                199710271FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2026022164720PERÄLÄ                        PERÄLÄ                                                198601011FI194Etelä-Pohjanmaa               Södra Österbotten             846Teuva               Östermark           1
PONOT2026022168240ALA-VIIRRE                    ALA-VIIRRE                                            198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         272Kokkola             Karleby             2
PONOT2026022195100KUIVANIEMI                    KUIVANIEMI                    KUIVANM                 198811011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             139Ii                  Ii                  1
PONOT2026022197850RISTILÄ                       RISTILÄ                                               198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2026022101901NURMIJÄRVI                    NURMIJÄRVI                                            198810012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2026022122340GETA                          GETA                                                  198609261FI200Ahvenanmaa                    Åland                         065Geta                Geta                4
PONOT2026022133731TAMPERE                       TAMPERE                                               199611212FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2026022137801AKAA                          AKAA                                                  201212282FI197Pirkanmaa                     Birkaland                     020Akaa                Akaa                1
PONOT2026022141240KYYNÄMÖINEN                   KYYNÄMÖINEN                                           198601011FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2026022157810SAVONLINNA                    SAVONLINNA                    SLN                     199012011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2026022162100LAPUA                         LAPUA                                                 200512161FI194Etelä-Pohjanmaa               Södra Österbotten             408Lapua               Lappo               1
PONOT2026022162290HIRVIKYLÄ                     HIRVIKYLÄ                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             408Lapua               Lappo               1
PONOT2026022181350TOKRAJÄRVI                    TOKRAJÄRVI                                            198601011FI1D3Pohjois-Karjala               Norra Karelen                 146Ilomantsi           Ilomants            1
PONOT2026022185160RAUTIO                        RAUTIO                                                199808171FI1D9Pohjois-Pohjanmaa             Norra Österbotten             208Kalajoki            Kalajoki            1
PONOT2026022189560KARHUVAARA                    KARHUVAARA                                            199311011FI1D8Kainuu                        Kajanaland                    105Hyrynsalmi          Hyrynsalmi          1
PONOT2026022193140KIPINÄ                        KIPINÄ                                                199711061FI1D9Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2026022198230LUUSUA                        LUUSUA                                                198601011FI1D7Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2026022115540VILLÄHDE                      VILLÄHDE                                              199610211FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2026022120400TURKU                         ÅBO                           TKU                     200105111FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022144580HUOPANANKOSKI                 HUOPANANKOSKI                 HUOPANANKSK             198601011FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2026022149420HAMINA                        FREDRIKSHAMN                                          198601011FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2026022154915SAIMAANHARJU                  SAIMAANHARJU                                          198811011FI1C5Etelä-Karjala                 Södra Karelen                 831Taipalsaari         Taipalsaari         1
PONOT2026022185630NIVALA                        NIVALA                                                201603011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             535Nivala              Nivala              1
PONOT2026022189920RUHTINANSALMI                 RUHTINANSALMI                 RUHTINANSLM             199709091FI1D8Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2026022193470INGET                         INGET                                                 198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             832Taivalkoski         Taivalkoski         1
PONOT2026022102570SIUNTIO KK                    SJUNDEÅ KBY                                           198811011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            755Siuntio             Sjundeå             2
PONOT2026022107170PORNAINEN                     PORNAINEN                                             199610281FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            611Pornainen           Borgnäs             1
PONOT2026022113701PAROLANNUMMI                  PAROLANNUMMI                                          199612182FI1C2Kanta-Häme                    Egentliga Tavastland          082Hattula             Hattula             1
PONOT2026022120741TURKU                         ÅBO                                                   199701292FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2026022123601KALANTI                       KALANTI                                               199511012FI1C1Varsinais-Suomi               Egentliga Finland             895Uusikaupunki        Nystad              1
PONOT2026022149780ONKAMAA                       ONKAMAA                                               199607311FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2026022155610IMATRA                        IMATRA                                                198811011FI1C5Etelä-Karjala                 Södra Karelen                 153Imatra              Imatra              1
PONOT2026022161360MIETO                         MIETO                                                 198601011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2026022166160LÅNGÅMINNE                    LÅNGÅMINNE                                            199709261FI195Pohjanmaa                     Österbotten                   475Maalahti            Malax               2
PONOT2026022169570KARVONEN                      KARVONEN                                              198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         074Halsua              Halsua              1
PONOT2026022173810PALONURMI                     PALONURMI                                             198901011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022179680LAHNALAHTI                    LAHNALAHTI                                            199602011FI1D2Pohjois-Savo                  Norra Savolax                 171Joroinen            Jorois              1
PONOT2026022186220MERIJÄRVI                     MERIJÄRVI                                             198601011FI1D9Pohjois-Pohjanmaa             Norra Österbotten             483Merijärvi           Merijärvi           1
PONOT2026022102740ESPOO                         ESBO                                                  198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2026022107565KANTELE                       KANTELE                                               198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            616Pukkila             Pukkila             1
PONOT2026022114530LETEENSUO                     LETEENSUO                                             198601011FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2026022139450SISÄTTÖ                       SISÄTTÖ                                               198601011FI197Pirkanmaa                     Birkaland                     143Ikaalinen           Ikalis              1
PONOT2026022150180MIKKELI                       MIKKELI                       MLI                     198811011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2026022151450PAJULANKYLÄ                   PAJULANKYLÄ                                           198601011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             S:t Michel          1
PONOT2026022156710MIETTILÄ                      MIETTILÄ                                              198601011FI1C5Etelä-Karjala                 Södra Karelen                 689Rautjärvi           Rautjärvi           1
PONOT2026022161640ALA-VALLI                     ALA-VALLI                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2026022170460KUOPIO                        KUOPIO                        KUO                     199710061FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2026022174230SALAHMI                       SALAHMI                                               198601011FI1D2Pohjois-Savo                  Norra Savolax                 925Vieremä             Vieremä             1
PONOT2026022180110JOENSUU                       JOENSUU                       JS                      199702101FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2026022183910PAALASMAA                     PAALASMAA                                             199802011FI1D3Pohjois-Karjala               Norra Karelen                 176Juuka               Juuka               1
PONOT2026022196320ROVANIEMI                     ROVANIEMI                     ROI                     198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2026022199430NUNNANEN                      NUNNANEN                                              199803301FI1D7Lappi                         Lappland                      047Enontekiö           Enontekis           1
PONOT2026022100321HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022100501HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2026022103101NUMMELA                       NUMMELA                                               198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            927Vihti               Vichtis             1
PONOT2026022107900LOVIISA                       LOVISA                                                199810261FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            434Loviisa             Lovisa              2
PONOT2026022119620POHELA                        POHELA                                                198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           081Hartola             Hartola             1
PONOT2026022135701VILPPULA                      VILPPULA                                              198811012FI197Pirkanmaa                     Birkaland                     508Mänttä-Vilppula     Mänttä-Vilppula     1
PONOT2026022136340TOHKALA                       TOHKALA                                               198711011FI197Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2026022139940KANTTI                        KANTTI                                                199710061FI196Satakunta                     Satakunda                     230Karvia              Karvia              1
PONOT2026022143500KARSTULA                      KARSTULA                                              198811011FI193Keski-Suomi                   Mellersta Finland             226Karstula            Karstula            1
PONOT2026022148700KOTKA                         KOTKA                                                 200605011FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
